GROUP_ID,PLAYERS,TEAM_ABBREVIATION,POSS_OFF,POSS_DEF,NET_ACTUAL,NET_EXPECTED,CHEMISTRY,SEASON,SEASON_TYPE
-101133-201196-201975-203118-1626162-,I. Mahinmi - R. Sessions - J. Meeks - M. Scott - K. Oubre Jr.,WAS,117,123,-20.0,-2.8,-17.3,2017-18,Regular Season
-201143-202681-202694-1627759-1628369-,A. Horford - K. Irving - M. Morris Sr. - J. Brown - J. Tatum,BOS,308,301,-11.2,6.4,-17.5,2017-18,Regular Season
-200768-201586-201942-1627751-1628384-,K. Lowry - S. Ibaka - D. DeRozan - J. Poeltl - O. Anunoby,TOR,112,113,-6.7,11.1,-17.8,2017-18,Regular Season
-101109-202331-202335-203924-203962-,R. Felton - P. George - P. Patterson - J. Grant - J. Huestis,OKC,129,133,-16.7,1.1,-17.8,2017-18,Regular Season
-201585-1627741-1627746-1628368-1628382-,K. Koufos - B. Hield - S. Labissiere - D. Fox - J. Jackson,SAC,111,114,-22.8,-4.8,-18.0,2017-18,Regular Season
-200755-203496-203954-203967-204456-,J. Redick - R. Covington - J. Embiid - D. Šarić - T. McConnell,PHI,100,100,-8.1,10.7,-18.7,2017-18,Regular Season
-2772-200782-201569-201583-201935-,T. Ariza - P. Tucker - E. Gordon - R. Anderson - J. Harden,HOU,113,105,-12.7,6.0,-18.8,2017-18,Regular Season
-201147-203903-1626204-1627936-1628398-,C. Brewer - J. Clarkson - L. Nance Jr. - A. Caruso - K. Kuzma,CLE,111,112,-15.8,3.1,-18.9,2017-18,Regular Season
-201152-202362-202709-202711-1627734-,T. Young - L. Stephenson - C. Joseph - B. Bogdanović - D. Sabonis,IND,167,170,-20.1,-1.0,-19.1,2017-18,Regular Season
-2544-2747-201567-202738-203109-,L. James - J. Smith - K. Love - I. Thomas - J. Crowder,CLE,215,205,-24.5,-5.4,-19.1,2017-18,Regular Season
-2561-2738-201156-202691-203110-,D. West - A. Iguodala - N. Young - K. Thompson - D. Green,GSW,103,104,-12.2,7.3,-19.4,2017-18,Regular Season
-2546-201566-203460-203500-203518-,C. Anthony - R. Westbrook - A. Roberson - S. Adams - A. Abrines,OKC,149,151,-15.6,7.5,-23.1,2017-18,Regular Season
-2199-203933-1627737-1627755-1628367-,T. Chandler - T. Warren - M. Chriss - T. Ulis - J. Jackson,PHX,155,157,-33.4,-10.0,-23.4,2017-18,Regular Season
-201188-201596-201936-203210-1628415-,M. Gasol - M. Chalmers - T. Evans - J. Green - D. Brooks,MEM,131,130,-28.5,-4.3,-24.3,2017-18,Regular Season
-101162-202693-203078-203107-1626162-,M. Gortat - M. Morris - B. Beal - T. Satoransky - K. Oubre Jr.,WAS,104,104,-27.5,-0.2,-27.3,2017-18,Regular Season
-101139-1626181-1627751-1627783-1627832-,C. Miles - N. Powell - J. Poeltl - P. Siakam - F. VanVleet,TOR,134,138,-22.0,6.0,-28.0,2017-18,Regular Season
-2548-201961-203482-1626159-1626196-,D. Wade - W. Ellington - K. Olynyk - J. Winslow - J. Richardson,MIA,137,139,-28.8,4.3,-33.1,2017-18,Regular Season
-2037-201952-201959-203476-203952-,J. Crawford - J. Teague - T. Gibson - G. Dieng - A. Wiggins,MIN,156,153,-42.4,-6.8,-35.5,2017-18,Regular Season
