TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,SEASON_TYPE
1610612760,OKC,Oklahoma City Thunder,2021-11-01,OKC @ LAC,L,94,51,17,8,6,16,0.389,0.297,0.813,-5,Regular Season
1610612761,TOR,Toronto Raptors,2021-11-01,TOR @ NYK,W,113,48,24,12,4,9,0.434,0.333,0.929,9,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-11-01,MEM vs. DEN,W,106,55,20,8,4,13,0.454,0.382,0.714,9,Regular Season
1610612764,WAS,Washington Wizards,2021-11-01,WAS @ ATL,L,111,36,27,7,4,12,0.477,0.333,1.0,-7,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-01,CHA vs. CLE,L,110,46,27,12,12,17,0.416,0.385,0.733,-3,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-11-02,NOP @ PHX,L,100,43,21,17,6,18,0.396,0.333,0.938,-12,Regular Season
1610612742,DAL,Dallas Mavericks,2021-11-02,DAL vs. MIA,L,110,41,17,1,3,10,0.44,0.333,0.71,-15,Regular Season
1610612745,HOU,Houston Rockets,2021-11-02,HOU @ LAL,L,117,38,27,8,4,25,0.527,0.381,0.417,-2,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-11-02,LAL vs. HOU,W,119,43,26,10,4,17,0.527,0.24,0.75,2,Regular Season
1610612748,MIA,Miami Heat,2021-11-02,MIA @ DAL,W,125,45,25,6,5,7,0.518,0.52,0.867,15,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-11-02,MIL @ DET,W,117,52,28,7,8,17,0.5,0.459,0.762,28,Regular Season
1610612756,PHX,Phoenix Suns,2021-11-02,PHX vs. NOP,W,112,42,32,8,4,19,0.524,0.346,0.944,12,Regular Season
1610612758,SAC,Sacramento Kings,2021-11-02,SAC @ UTA,L,113,38,24,8,8,11,0.452,0.387,0.708,-6,Regular Season
1610612762,UTA,Utah Jazz,2021-11-02,UTA vs. SAC,W,119,59,16,7,6,17,0.439,0.292,0.704,6,Regular Season
1610612765,DET,Detroit Pistons,2021-11-02,DET vs. MIL,L,89,43,21,5,5,14,0.323,0.17,0.7,-28,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-03,ATL @ BKN,L,108,52,23,8,4,14,0.436,0.371,0.867,-9,Regular Season
1610612738,BOS,Boston Celtics,2021-11-03,BOS @ ORL,W,92,50,24,7,9,11,0.418,0.27,0.64,13,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-11-03,CLE vs. POR,W,107,43,29,4,2,19,0.527,0.5,0.778,3,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-11-03,NOP @ SAC,L,99,40,24,1,3,17,0.43,0.353,0.867,-13,Regular Season
1610612741,CHI,Chicago Bulls,2021-11-03,CHI @ PHI,L,98,47,19,11,4,16,0.463,0.286,0.889,-5,Regular Season
1610612742,DAL,Dallas Mavericks,2021-11-03,DAL @ SAS,W,109,56,21,10,4,19,0.43,0.235,0.724,1,Regular Season
1610612743,DEN,Denver Nuggets,2021-11-03,DEN @ MEM,L,106,44,24,7,4,12,0.473,0.296,0.923,-2,Regular Season
1610612744,GSW,Golden State Warriors,2021-11-03,GSW vs. CHA,W,114,53,33,14,4,17,0.488,0.4,0.667,22,Regular Season
1610612746,LAC,LA Clippers,2021-11-03,LAC @ MIN,W,126,35,33,6,7,21,0.603,0.583,0.917,11,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-11-03,MIN vs. LAC,L,115,39,27,11,2,17,0.457,0.35,0.938,-11,Regular Season
1610612751,BKN,Brooklyn Nets,2021-11-03,BKN vs. ATL,W,117,42,34,7,8,16,0.489,0.458,0.75,9,Regular Season
1610612752,NYK,New York Knicks,2021-11-03,NYK @ IND,L,98,46,23,7,6,10,0.414,0.208,0.778,-13,Regular Season
1610612753,ORL,Orlando Magic,2021-11-03,ORL vs. BOS,L,79,46,15,8,1,15,0.321,0.209,0.8,-13,Regular Season
1610612754,IND,Indiana Pacers,2021-11-03,IND vs. NYK,W,111,49,26,7,7,13,0.462,0.39,0.786,13,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-11-03,PHI vs. CHI,W,103,35,24,9,4,14,0.494,0.429,0.714,5,Regular Season
1610612757,POR,Portland Trail Blazers,2021-11-03,POR @ CLE,L,104,39,24,12,6,9,0.444,0.351,0.647,-3,Regular Season
1610612758,SAC,Sacramento Kings,2021-11-03,SAC vs. NOP,W,112,37,27,8,7,8,0.525,0.333,0.818,13,Regular Season
1610612759,SAS,San Antonio Spurs,2021-11-03,SAS vs. DAL,L,108,40,25,10,10,15,0.489,0.333,0.75,-1,Regular Season
1610612761,TOR,Toronto Raptors,2021-11-03,TOR @ WAS,W,109,42,17,10,3,12,0.466,0.4,0.85,9,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-11-03,MEM vs. DEN,W,108,36,28,9,7,12,0.519,0.471,0.571,2,Regular Season
1610612764,WAS,Washington Wizards,2021-11-03,WAS vs. TOR,L,100,44,19,6,7,13,0.436,0.25,0.8,-9,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-03,CHA @ GSW,L,92,49,18,10,2,16,0.374,0.278,0.737,-22,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-04,ATL vs. UTA,L,98,32,18,11,4,9,0.427,0.25,0.808,-18,Regular Season
1610612738,BOS,Boston Celtics,2021-11-04,BOS @ MIA,W,95,46,16,7,4,16,0.397,0.39,0.85,17,Regular Season
1610612745,HOU,Houston Rockets,2021-11-04,HOU @ PHX,L,111,43,25,4,4,19,0.432,0.344,0.857,-12,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-11-04,LAL vs. OKC,L,104,49,22,8,5,14,0.415,0.364,0.824,-3,Regular Season
1610612748,MIA,Miami Heat,2021-11-04,MIA vs. BOS,L,78,45,18,8,0,18,0.346,0.22,0.684,-17,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-11-04,PHI @ DET,W,109,49,22,8,3,15,0.494,0.375,0.682,11,Regular Season
1610612756,PHX,Phoenix Suns,2021-11-04,PHX vs. HOU,W,123,46,29,12,8,12,0.473,0.452,0.913,12,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-11-04,OKC @ LAL,W,107,50,23,7,2,16,0.425,0.366,0.692,3,Regular Season
1610612762,UTA,Utah Jazz,2021-11-04,UTA @ ATL,W,116,46,30,6,4,17,0.506,0.415,0.739,18,Regular Season
1610612765,DET,Detroit Pistons,2021-11-04,DET vs. PHI,L,98,41,21,6,2,11,0.402,0.306,0.895,-11,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-11-05,CLE @ TOR,W,102,39,22,4,3,18,0.458,0.333,0.842,1,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-11-05,NOP @ GSW,L,85,42,23,6,3,19,0.352,0.25,0.75,-41,Regular Season
1610612744,GSW,Golden State Warriors,2021-11-05,GSW vs. NOP,W,126,49,36,10,4,11,0.516,0.4,0.857,41,Regular Season
1610612746,LAC,LA Clippers,2021-11-05,LAC @ MIN,W,104,62,18,12,4,17,0.409,0.214,0.813,20,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-11-05,MIL vs. NYK,L,98,37,19,5,5,15,0.402,0.372,0.762,-15,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-11-05,MIN vs. LAC,L,84,42,17,8,7,22,0.348,0.327,0.714,-20,Regular Season
1610612751,BKN,Brooklyn Nets,2021-11-05,BKN @ DET,W,96,45,25,3,4,17,0.45,0.407,0.929,6,Regular Season
1610612752,NYK,New York Knicks,2021-11-05,NYK @ MIL,W,113,59,16,12,4,15,0.427,0.25,0.808,15,Regular Season
1610612753,ORL,Orlando Magic,2021-11-05,ORL vs. SAS,L,89,43,23,9,12,18,0.393,0.293,0.7,-13,Regular Season
1610612754,IND,Indiana Pacers,2021-11-05,IND @ POR,L,106,40,28,8,2,11,0.489,0.333,0.6,-4,Regular Season
1610612757,POR,Portland Trail Blazers,2021-11-05,POR vs. IND,W,110,42,27,7,4,14,0.488,0.436,0.867,4,Regular Season
1610612758,SAC,Sacramento Kings,2021-11-05,SAC vs. CHA,W,140,56,29,5,1,18,0.552,0.5,0.846,30,Regular Season
1610612759,SAS,San Antonio Spurs,2021-11-05,SAS @ ORL,W,102,48,23,11,7,13,0.444,0.316,0.889,13,Regular Season
1610612761,TOR,Toronto Raptors,2021-11-05,TOR vs. CLE,L,101,45,20,10,8,10,0.424,0.444,0.556,-1,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-11-05,MEM @ WAS,L,87,39,19,12,4,9,0.354,0.194,0.765,-28,Regular Season
1610612764,WAS,Washington Wizards,2021-11-05,WAS vs. MEM,W,115,53,34,4,6,19,0.583,0.4,0.538,28,Regular Season
1610612765,DET,Detroit Pistons,2021-11-05,DET vs. BKN,L,90,44,17,11,6,14,0.379,0.324,0.722,-6,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-05,CHA @ SAC,L,110,28,29,8,5,10,0.467,0.314,0.619,-30,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-06,ATL @ PHX,L,117,50,18,3,1,12,0.433,0.394,0.87,-4,Regular Season
1610612738,BOS,Boston Celtics,2021-11-06,BOS @ DAL,L,104,36,20,6,2,11,0.488,0.29,0.688,-3,Regular Season
1610612741,CHI,Chicago Bulls,2021-11-06,CHI vs. PHI,L,105,46,20,7,1,9,0.402,0.241,0.8,-9,Regular Season
1610612742,DAL,Dallas Mavericks,2021-11-06,DAL vs. BOS,W,107,40,19,7,6,15,0.526,0.333,0.857,3,Regular Season
1610612743,DEN,Denver Nuggets,2021-11-06,DEN vs. HOU,W,95,45,19,10,5,11,0.404,0.225,0.824,1,Regular Season
1610612745,HOU,Houston Rockets,2021-11-06,HOU @ DEN,L,94,47,19,8,6,17,0.467,0.286,0.667,-1,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-11-06,LAL @ POR,L,90,59,20,8,5,19,0.344,0.281,0.792,-15,Regular Season
1610612748,MIA,Miami Heat,2021-11-06,MIA vs. UTA,W,118,36,30,3,1,14,0.603,0.524,0.765,3,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-11-06,PHI @ CHI,W,114,41,22,6,5,14,0.531,0.5,0.789,9,Regular Season
1610612756,PHX,Phoenix Suns,2021-11-06,PHX vs. ATL,W,121,42,26,8,6,12,0.511,0.326,0.81,4,Regular Season
1610612757,POR,Portland Trail Blazers,2021-11-06,POR vs. LAL,W,105,52,22,14,7,12,0.379,0.273,0.75,15,Regular Season
1610612762,UTA,Utah Jazz,2021-11-06,UTA @ MIA,L,115,31,26,10,3,6,0.518,0.333,0.737,-3,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-11-07,CLE @ NYK,W,126,48,31,8,2,17,0.544,0.543,0.818,17,Regular Season
1610612744,GSW,Golden State Warriors,2021-11-07,GSW vs. HOU,W,120,41,31,12,3,17,0.518,0.326,0.85,13,Regular Season
1610612745,HOU,Houston Rockets,2021-11-07,HOU @ GSW,L,107,42,17,11,3,21,0.456,0.303,0.676,-13,Regular Season
1610612746,LAC,LA Clippers,2021-11-07,LAC vs. CHA,W,120,50,24,8,5,20,0.477,0.375,0.952,14,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-11-07,MIL @ WAS,L,94,49,17,14,3,13,0.394,0.278,0.556,-7,Regular Season
1610612751,BKN,Brooklyn Nets,2021-11-07,BKN @ TOR,W,116,48,29,3,0,16,0.513,0.447,0.85,13,Regular Season
1610612752,NYK,New York Knicks,2021-11-07,NYK vs. CLE,L,109,32,21,9,9,11,0.459,0.29,0.917,-17,Regular Season
1610612753,ORL,Orlando Magic,2021-11-07,ORL vs. UTA,W,107,39,24,8,8,13,0.494,0.375,0.818,7,Regular Season
1610612754,IND,Indiana Pacers,2021-11-07,IND @ SAC,W,94,54,13,8,7,21,0.446,0.24,0.778,3,Regular Season
1610612758,SAC,Sacramento Kings,2021-11-07,SAC vs. IND,L,91,33,20,14,6,12,0.369,0.294,0.864,-3,Regular Season
1610612759,SAS,San Antonio Spurs,2021-11-07,SAS @ OKC,L,94,46,29,9,10,10,0.41,0.2,0.667,-5,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-11-07,OKC vs. SAS,W,99,57,21,5,7,15,0.372,0.286,0.85,5,Regular Season
1610612761,TOR,Toronto Raptors,2021-11-07,TOR vs. BKN,L,103,35,23,10,6,8,0.471,0.233,0.778,-13,Regular Season
1610612762,UTA,Utah Jazz,2021-11-07,UTA @ ORL,L,100,50,21,10,7,18,0.382,0.19,0.828,-7,Regular Season
1610612764,WAS,Washington Wizards,2021-11-07,WAS vs. MIL,W,101,42,24,8,8,19,0.506,0.407,0.615,7,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-07,CHA @ LAC,L,106,44,20,13,2,13,0.406,0.303,0.778,-14,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-08,ATL @ GSW,L,113,35,21,6,2,18,0.463,0.395,0.769,-14,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-11-08,NOP @ DAL,L,92,39,27,7,0,14,0.425,0.265,0.818,-16,Regular Season
1610612741,CHI,Chicago Bulls,2021-11-08,CHI vs. BKN,W,118,56,21,8,5,9,0.469,0.29,0.85,23,Regular Season
1610612742,DAL,Dallas Mavericks,2021-11-08,DAL vs. NOP,W,108,46,27,7,3,13,0.506,0.4,0.615,16,Regular Season
1610612743,DEN,Denver Nuggets,2021-11-08,DEN vs. MIA,W,113,49,28,7,5,10,0.462,0.293,0.708,17,Regular Season
1610612744,GSW,Golden State Warriors,2021-11-08,GSW vs. ATL,W,127,39,31,13,4,14,0.478,0.409,0.955,14,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-11-08,LAL vs. CHA,W,126,51,30,11,8,15,0.484,0.406,0.714,3,Regular Season
1610612748,MIA,Miami Heat,2021-11-08,MIA @ DEN,L,96,37,22,3,3,13,0.397,0.361,0.84,-17,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-11-08,MIN @ MEM,L,118,45,23,7,8,16,0.423,0.378,0.826,-7,Regular Season
1610612751,BKN,Brooklyn Nets,2021-11-08,BKN @ CHI,L,95,42,19,6,7,15,0.395,0.333,0.842,-23,Regular Season
1610612752,NYK,New York Knicks,2021-11-08,NYK @ PHI,W,103,55,25,4,4,13,0.44,0.325,0.769,7,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-11-08,PHI vs. NYK,L,96,47,20,7,6,9,0.385,0.325,0.813,-7,Regular Season
1610612756,PHX,Phoenix Suns,2021-11-08,PHX @ SAC,W,109,38,28,14,9,15,0.473,0.4,0.818,5,Regular Season
1610612758,SAC,Sacramento Kings,2021-11-08,SAC vs. PHX,L,104,46,18,6,6,24,0.451,0.417,0.769,-5,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-11-08,MEM vs. MIN,W,125,51,28,7,8,16,0.5,0.393,0.846,7,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-08,CHA @ LAL,L,123,55,23,5,3,18,0.434,0.333,0.821,-3,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-09,ATL @ UTA,L,98,32,22,6,5,13,0.435,0.514,0.6,-12,Regular Season
1610612746,LAC,LA Clippers,2021-11-09,LAC vs. POR,W,117,43,25,5,0,8,0.518,0.533,0.684,8,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-11-09,MIL @ PHI,W,118,52,21,5,6,9,0.463,0.385,0.714,9,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-11-09,PHI vs. MIL,L,109,46,21,7,7,7,0.408,0.326,0.917,-9,Regular Season
1610612757,POR,Portland Trail Blazers,2021-11-09,POR @ LAC,L,109,43,29,6,5,10,0.473,0.378,0.75,-8,Regular Season
1610612762,UTA,Utah Jazz,2021-11-09,UTA vs. ATL,W,110,44,21,8,4,15,0.506,0.395,0.813,12,Regular Season
1610612738,BOS,Boston Celtics,2021-11-10,BOS vs. TOR,W,104,44,21,10,5,15,0.447,0.345,0.667,16,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-11-10,CLE vs. WAS,L,94,40,21,7,4,15,0.461,0.29,0.714,-3,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-11-10,NOP vs. OKC,L,100,50,24,13,5,10,0.351,0.257,0.719,-8,Regular Season
1610612741,CHI,Chicago Bulls,2021-11-10,CHI vs. DAL,W,117,46,26,9,2,11,0.506,0.484,0.857,10,Regular Season
1610612742,DAL,Dallas Mavericks,2021-11-10,DAL @ CHI,L,107,43,23,9,4,12,0.458,0.364,0.792,-10,Regular Season
1610612743,DEN,Denver Nuggets,2021-11-10,DEN vs. IND,W,101,39,19,5,4,10,0.429,0.4,0.85,3,Regular Season
1610612744,GSW,Golden State Warriors,2021-11-10,GSW vs. MIN,W,123,53,23,14,6,16,0.471,0.275,0.8,13,Regular Season
1610612745,HOU,Houston Rockets,2021-11-10,HOU vs. DET,L,104,42,17,5,5,16,0.427,0.353,0.647,-8,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-11-10,LAL vs. MIA,W,120,50,26,5,6,23,0.5,0.474,0.625,3,Regular Season
1610612748,MIA,Miami Heat,2021-11-10,MIA @ LAL,L,117,47,26,14,2,14,0.417,0.27,0.771,-3,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-11-10,MIL @ NYK,W,112,50,29,4,4,15,0.444,0.52,0.667,12,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-11-10,MIN @ GSW,L,110,40,30,8,4,17,0.411,0.386,0.75,-13,Regular Season
1610612751,BKN,Brooklyn Nets,2021-11-10,BKN @ ORL,W,123,49,29,8,5,15,0.505,0.432,0.882,33,Regular Season
1610612752,NYK,New York Knicks,2021-11-10,NYK vs. MIL,L,100,38,19,9,10,11,0.434,0.432,0.706,-12,Regular Season
1610612753,ORL,Orlando Magic,2021-11-10,ORL vs. BKN,L,90,49,19,10,3,17,0.38,0.121,0.667,-33,Regular Season
1610612754,IND,Indiana Pacers,2021-11-10,IND @ DEN,L,98,48,22,5,11,15,0.476,0.355,0.636,-3,Regular Season
1610612756,PHX,Phoenix Suns,2021-11-10,PHX vs. POR,W,119,39,27,6,6,11,0.521,0.393,0.833,10,Regular Season
1610612757,POR,Portland Trail Blazers,2021-11-10,POR @ PHX,L,109,46,24,5,2,16,0.484,0.233,0.875,-10,Regular Season
1610612758,SAC,Sacramento Kings,2021-11-10,SAC @ SAS,L,117,44,20,4,6,15,0.516,0.278,0.813,-19,Regular Season
1610612759,SAS,San Antonio Spurs,2021-11-10,SAS vs. SAC,W,136,43,34,11,3,8,0.533,0.563,0.645,19,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-11-10,OKC @ NOP,W,108,56,23,6,4,18,0.425,0.294,0.8,8,Regular Season
1610612761,TOR,Toronto Raptors,2021-11-10,TOR @ BOS,L,88,41,20,8,8,18,0.429,0.24,0.842,-16,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-11-10,MEM vs. CHA,L,108,57,27,14,8,16,0.421,0.237,0.6,-10,Regular Season
1610612764,WAS,Washington Wizards,2021-11-10,WAS @ CLE,W,97,49,25,9,2,12,0.417,0.357,1.0,3,Regular Season
1610612765,DET,Detroit Pistons,2021-11-10,DET @ HOU,W,112,49,23,6,6,14,0.433,0.333,0.667,8,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-10,CHA @ MEM,W,118,49,32,13,7,17,0.456,0.417,0.875,10,Regular Season
1610612746,LAC,LA Clippers,2021-11-11,LAC vs. MIA,W,112,42,20,9,9,12,0.473,0.297,0.882,3,Regular Season
1610612748,MIA,Miami Heat,2021-11-11,MIA @ LAC,L,109,50,18,9,4,15,0.443,0.22,0.824,-3,Regular Season
1610612754,IND,Indiana Pacers,2021-11-11,IND @ UTA,W,111,53,19,7,5,13,0.448,0.355,0.737,11,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-11-11,PHI vs. TOR,L,109,39,29,8,8,12,0.455,0.324,0.947,-6,Regular Season
1610612761,TOR,Toronto Raptors,2021-11-11,TOR @ PHI,W,115,47,25,10,7,12,0.438,0.424,1.0,6,Regular Season
1610612762,UTA,Utah Jazz,2021-11-11,UTA vs. IND,L,100,37,22,6,4,12,0.47,0.281,0.565,-11,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-12,ATL @ DEN,L,96,50,20,2,5,8,0.409,0.179,0.714,-9,Regular Season
1610612738,BOS,Boston Celtics,2021-11-12,BOS vs. MIL,W,122,53,22,5,7,17,0.49,0.293,0.889,9,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-11-12,CLE vs. DET,W,98,40,27,12,6,21,0.476,0.341,0.667,20,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-11-12,NOP vs. BKN,L,112,43,26,6,5,16,0.489,0.406,0.813,-8,Regular Season
1610612741,CHI,Chicago Bulls,2021-11-12,CHI @ GSW,L,93,38,18,9,2,20,0.436,0.296,0.773,-26,Regular Season
1610612742,DAL,Dallas Mavericks,2021-11-12,DAL @ SAS,W,123,48,30,9,7,6,0.46,0.4,0.684,14,Regular Season
1610612743,DEN,Denver Nuggets,2021-11-12,DEN vs. ATL,W,105,49,26,6,5,8,0.444,0.286,0.75,9,Regular Season
1610612744,GSW,Golden State Warriors,2021-11-12,GSW vs. CHI,W,119,47,27,15,3,16,0.484,0.326,0.875,26,Regular Season
1610612745,HOU,Houston Rockets,2021-11-12,HOU vs. POR,L,92,49,13,6,6,13,0.4,0.219,0.63,-12,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-11-12,LAL vs. MIN,L,83,44,17,12,8,20,0.354,0.22,0.8,-24,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-11-12,MIL @ BOS,L,113,39,23,7,3,13,0.449,0.34,0.818,-9,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-11-12,MIN @ LAL,W,107,54,24,10,4,16,0.457,0.324,0.75,24,Regular Season
1610612751,BKN,Brooklyn Nets,2021-11-12,BKN @ NOP,W,120,34,27,9,4,12,0.5,0.529,0.741,8,Regular Season
1610612752,NYK,New York Knicks,2021-11-12,NYK @ CHA,L,96,51,17,8,5,19,0.387,0.371,0.611,-8,Regular Season
1610612756,PHX,Phoenix Suns,2021-11-12,PHX @ MEM,W,119,46,28,12,6,12,0.489,0.486,1.0,25,Regular Season
1610612757,POR,Portland Trail Blazers,2021-11-12,POR @ HOU,W,104,52,21,10,4,14,0.391,0.306,0.806,12,Regular Season
1610612758,SAC,Sacramento Kings,2021-11-12,SAC @ OKC,L,103,49,20,5,7,14,0.4,0.341,0.765,-2,Regular Season
1610612759,SAS,San Antonio Spurs,2021-11-12,SAS vs. DAL,L,109,41,30,3,3,13,0.488,0.433,0.7,-14,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-11-12,OKC vs. SAC,W,105,52,13,8,6,10,0.424,0.333,0.733,2,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-11-12,MEM vs. PHX,L,94,59,19,6,6,15,0.378,0.212,0.565,-25,Regular Season
1610612765,DET,Detroit Pistons,2021-11-12,DET @ CLE,L,78,43,18,12,5,23,0.367,0.3,0.846,-20,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-12,CHA vs. NYK,W,104,49,25,10,5,14,0.433,0.278,0.667,8,Regular Season
1610612738,BOS,Boston Celtics,2021-11-13,BOS @ CLE,L,89,47,20,7,3,20,0.423,0.261,0.944,-2,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-11-13,CLE vs. BOS,W,91,39,17,10,4,11,0.383,0.263,0.864,2,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-11-13,NOP vs. MEM,W,112,37,29,5,6,14,0.481,0.483,0.88,11,Regular Season
1610612746,LAC,LA Clippers,2021-11-13,LAC vs. MIN,W,129,57,35,6,8,14,0.535,0.4,0.778,27,Regular Season
1610612748,MIA,Miami Heat,2021-11-13,MIA @ UTA,W,111,48,23,6,3,21,0.494,0.394,0.875,6,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-11-13,MIN @ LAC,L,102,41,25,8,6,11,0.392,0.306,0.688,-27,Regular Season
1610612753,ORL,Orlando Magic,2021-11-13,ORL vs. WAS,L,92,44,21,7,5,13,0.337,0.325,0.85,-12,Regular Season
1610612754,IND,Indiana Pacers,2021-11-13,IND vs. PHI,W,118,37,33,7,10,15,0.573,0.5,0.667,5,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-11-13,PHI @ IND,L,113,46,16,11,2,14,0.427,0.522,0.862,-5,Regular Season
1610612761,TOR,Toronto Raptors,2021-11-13,TOR vs. DET,L,121,39,21,9,1,13,0.506,0.382,0.645,-6,Regular Season
1610612762,UTA,Utah Jazz,2021-11-13,UTA vs. MIA,L,105,38,23,13,2,17,0.412,0.321,0.72,-6,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-11-13,MEM @ NOP,L,101,39,21,6,6,9,0.432,0.333,0.81,-11,Regular Season
1610612764,WAS,Washington Wizards,2021-11-13,WAS @ ORL,W,104,48,29,6,7,16,0.5,0.343,0.8,12,Regular Season
1610612765,DET,Detroit Pistons,2021-11-13,DET @ TOR,W,127,34,34,5,6,14,0.544,0.429,0.867,6,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-14,ATL vs. MIL,W,120,51,21,6,1,13,0.485,0.429,0.846,20,Regular Season
1610612741,CHI,Chicago Bulls,2021-11-14,CHI @ LAC,W,100,45,19,9,4,15,0.442,0.379,0.929,10,Regular Season
1610612743,DEN,Denver Nuggets,2021-11-14,DEN vs. POR,W,124,49,29,9,1,11,0.522,0.475,0.786,29,Regular Season
1610612744,GSW,Golden State Warriors,2021-11-14,GSW @ CHA,L,102,49,31,8,7,15,0.422,0.231,0.68,-4,Regular Season
1610612745,HOU,Houston Rockets,2021-11-14,HOU vs. PHX,L,89,48,19,7,5,23,0.412,0.219,0.667,-26,Regular Season
1610612746,LAC,LA Clippers,2021-11-14,LAC vs. CHI,L,90,44,16,7,7,20,0.358,0.324,1.0,-10,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-11-14,LAL vs. SAS,W,114,46,28,6,5,16,0.518,0.484,0.765,8,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-11-14,MIL @ ATL,L,100,30,24,8,3,11,0.452,0.341,0.625,-20,Regular Season
1610612751,BKN,Brooklyn Nets,2021-11-14,BKN @ OKC,W,120,44,31,8,3,15,0.5,0.419,0.952,24,Regular Season
1610612756,PHX,Phoenix Suns,2021-11-14,PHX @ HOU,W,115,52,19,16,7,10,0.433,0.35,0.85,26,Regular Season
1610612757,POR,Portland Trail Blazers,2021-11-14,POR @ DEN,L,95,36,22,8,4,13,0.438,0.333,0.923,-29,Regular Season
1610612759,SAS,San Antonio Spurs,2021-11-14,SAS @ LAL,L,106,43,28,9,2,15,0.444,0.444,0.667,-8,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-11-14,OKC vs. BKN,L,96,44,20,9,2,14,0.4,0.311,0.909,-24,Regular Season
1610612766,CHA,Charlotte Hornets,2021-11-14,CHA vs. GSW,W,106,39,23,10,2,13,0.477,0.389,0.667,4,Regular Season
1610612737,ATL,Atlanta Hawks,2021-11-15,ATL vs. ORL,W,129,46,32,10,7,11,0.553,0.467,0.656,18,Regular Season
1610612738,BOS,Boston Celtics,2021-11-15,BOS @ CLE,W,98,46,23,7,6,14,0.462,0.345,0.8,6,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-11-15,CLE vs. BOS,L,92,42,18,6,3,14,0.386,0.4,0.75,-6,Regular Season
