GAME_ID,GAME_DATE,STAGE,HOME_TEAM_ID,HOME_ABBR,AWAY_TEAM_ID,AWAY_ABBR,HOME_PTS,AWAY_PTS,STATUS,SEASON
0022500916,2026-03-07,Regular Season,1610612765,DET,1610612751,BKN,105,107,3,2025-26
0022500917,2026-03-07,Regular Season,1610612737,ATL,1610612755,PHI,125,116,3,2025-26
0022500918,2026-03-07,Regular Season,1610612763,MEM,1610612746,LAC,120,123,3,2025-26
0022500919,2026-03-07,Regular Season,1610612749,MIL,1610612762,UTA,113,99,3,2025-26
0022500920,2026-03-07,Regular Season,1610612760,OKC,1610612744,GSW,104,97,3,2025-26
0022500921,2026-03-08,Regular Season,1610612739,CLE,1610612738,BOS,98,109,3,2025-26
0022500922,2026-03-08,Regular Season,1610612747,LAL,1610612752,NYK,110,97,3,2025-26
0022500923,2026-03-08,Regular Season,1610612748,MIA,1610612765,DET,121,110,3,2025-26
0022500924,2026-03-08,Regular Season,1610612761,TOR,1610612742,DAL,122,92,3,2025-26
0022500925,2026-03-08,Regular Season,1610612740,NOP,1610612764,WAS,138,118,3,2025-26
0022500926,2026-03-08,Regular Season,1610612749,MIL,1610612753,ORL,91,130,3,2025-26
0022500927,2026-03-08,Regular Season,1610612759,SAS,1610612745,HOU,145,120,3,2025-26
0022500928,2026-03-08,Regular Season,1610612756,PHX,1610612766,CHA,111,99,3,2025-26
0022500929,2026-03-08,Regular Season,1610612757,POR,1610612754,IND,131,111,3,2025-26
0022500930,2026-03-08,Regular Season,1610612758,SAC,1610612741,CHI,126,110,3,2025-26
0022500931,2026-03-09,Regular Season,1610612739,CLE,1610612755,PHI,115,101,3,2025-26
0022500932,2026-03-09,Regular Season,1610612751,BKN,1610612763,MEM,126,115,3,2025-26
0022500933,2026-03-09,Regular Season,1610612760,OKC,1610612743,DEN,129,126,3,2025-26
0022500934,2026-03-09,Regular Season,1610612762,UTA,1610612744,GSW,119,116,3,2025-26
0022500935,2026-03-09,Regular Season,1610612746,LAC,1610612752,NYK,126,118,3,2025-26
0022500936,2026-03-10,Regular Season,1610612755,PHI,1610612763,MEM,139,129,3,2025-26
0022500937,2026-03-10,Regular Season,1610612751,BKN,1610612765,DET,100,138,3,2025-26
0022500938,2026-03-10,Regular Season,1610612748,MIA,1610612764,WAS,150,129,3,2025-26
0022500939,2026-03-10,Regular Season,1610612737,ATL,1610612742,DAL,124,112,3,2025-26
0022500940,2026-03-10,Regular Season,1610612745,HOU,1610612761,TOR,113,99,3,2025-26
0022500941,2026-03-10,Regular Season,1610612749,MIL,1610612756,PHX,114,129,3,2025-26
0022500942,2026-03-10,Regular Season,1610612759,SAS,1610612738,BOS,125,116,3,2025-26
0022500943,2026-03-10,Regular Season,1610612744,GSW,1610612741,CHI,124,130,3,2025-26
0022500944,2026-03-10,Regular Season,1610612757,POR,1610612766,CHA,101,103,3,2025-26
0022500945,2026-03-10,Regular Season,1610612758,SAC,1610612754,IND,114,109,3,2025-26
0022500946,2026-03-10,Regular Season,1610612747,LAL,1610612750,MIN,120,106,3,2025-26
0022500947,2026-03-11,Regular Season,1610612753,ORL,1610612739,CLE,128,122,3,2025-26
0022500948,2026-03-11,Regular Season,1610612740,NOP,1610612761,TOR,122,111,3,2025-26
0022500949,2026-03-11,Regular Season,1610612762,UTA,1610612752,NYK,117,134,3,2025-26
0022500950,2026-03-11,Regular Season,1610612743,DEN,1610612745,HOU,129,93,3,2025-26
0022500951,2026-03-11,Regular Season,1610612758,SAC,1610612766,CHA,109,117,3,2025-26
0022500952,2026-03-11,Regular Season,1610612746,LAC,1610612750,MIN,153,128,3,2025-26
0022500953,2026-03-12,Regular Season,1610612765,DET,1610612755,PHI,131,109,3,2025-26
0022500954,2026-03-12,Regular Season,1610612754,IND,1610612756,PHX,108,123,3,2025-26
0022500955,2026-03-12,Regular Season,1610612753,ORL,1610612764,WAS,136,131,3,2025-26
0022500956,2026-03-12,Regular Season,1610612737,ATL,1610612751,BKN,108,97,3,2025-26
0022500957,2026-03-12,Regular Season,1610612748,MIA,1610612749,MIL,112,105,3,2025-26
0022500958,2026-03-12,Regular Season,1610612759,SAS,1610612743,DEN,131,136,3,2025-26
0022500959,2026-03-12,Regular Season,1610612760,OKC,1610612738,BOS,104,102,3,2025-26
0022500960,2026-03-12,Regular Season,1610612747,LAL,1610612741,CHI,142,130,3,2025-26
0022501111,2026-03-12,Regular Season,1610612763,MEM,1610612742,DAL,112,120,3,2025-26
0022500961,2026-03-13,Regular Season,1610612765,DET,1610612763,MEM,126,110,3,2025-26
0022500962,2026-03-13,Regular Season,1610612754,IND,1610612752,NYK,92,101,3,2025-26
0022500963,2026-03-13,Regular Season,1610612761,TOR,1610612756,PHX,122,115,3,2025-26
0022500964,2026-03-13,Regular Season,1610612745,HOU,1610612740,NOP,107,105,3,2025-26
0022500965,2026-03-13,Regular Season,1610612742,DAL,1610612739,CLE,105,138,3,2025-26
0022500966,2026-03-13,Regular Season,1610612744,GSW,1610612750,MIN,117,127,3,2025-26
0022500967,2026-03-13,Regular Season,1610612757,POR,1610612762,UTA,124,114,3,2025-26
0022500968,2026-03-13,Regular Season,1610612746,LAC,1610612741,CHI,119,108,3,2025-26
0022500969,2026-03-14,Regular Season,1610612755,PHI,1610612751,BKN,104,97,3,2025-26
0022500970,2026-03-14,Regular Season,1610612737,ATL,1610612749,MIL,122,99,3,2025-26
0022500971,2026-03-14,Regular Season,1610612738,BOS,1610612764,WAS,111,100,3,2025-26
0022500972,2026-03-14,Regular Season,1610612748,MIA,1610612753,ORL,117,121,3,2025-26
0022500973,2026-03-14,Regular Season,1610612759,SAS,1610612766,CHA,115,102,3,2025-26
0022500974,2026-03-14,Regular Season,1610612747,LAL,1610612743,DEN,127,125,3,2025-26
0022500975,2026-03-14,Regular Season,1610612746,LAC,1610612758,SAC,109,118,3,2025-26
0022500976,2026-03-15,Regular Season,1610612760,OKC,1610612750,MIN,116,103,3,2025-26
0022500977,2026-03-15,Regular Season,1610612739,CLE,1610612742,DAL,120,130,3,2025-26
0022500978,2026-03-15,Regular Season,1610612761,TOR,1610612765,DET,119,108,3,2025-26
0022500979,2026-03-15,Regular Season,1610612749,MIL,1610612754,IND,134,123,3,2025-26
0022500980,2026-03-15,Regular Season,1610612755,PHI,1610612757,POR,109,103,3,2025-26
0022500981,2026-03-15,Regular Season,1610612752,NYK,1610612744,GSW,110,107,3,2025-26
0022500982,2026-03-15,Regular Season,1610612758,SAC,1610612762,UTA,116,111,3,2025-26
0022500983,2026-03-16,Regular Season,1610612737,ATL,1610612753,ORL,124,112,3,2025-26
0022500984,2026-03-16,Regular Season,1610612764,WAS,1610612744,GSW,117,125,3,2025-26
0022500985,2026-03-16,Regular Season,1610612751,BKN,1610612757,POR,95,114,3,2025-26
0022500986,2026-03-16,Regular Season,1610612738,BOS,1610612756,PHX,120,112,3,2025-26
0022500987,2026-03-16,Regular Season,1610612741,CHI,1610612763,MEM,132,107,3,2025-26
0022500988,2026-03-16,Regular Season,1610612740,NOP,1610612742,DAL,129,111,3,2025-26
0022500989,2026-03-16,Regular Season,1610612745,HOU,1610612747,LAL,92,100,3,2025-26
0022500990,2026-03-16,Regular Season,1610612746,LAC,1610612759,SAS,115,119,3,2025-26
0022500991,2026-03-17,Regular Season,1610612766,CHA,1610612748,MIA,136,106,3,2025-26
0022500992,2026-03-17,Regular Season,1610612753,ORL,1610612760,OKC,108,113,3,2025-26
0022500993,2026-03-17,Regular Season,1610612764,WAS,1610612765,DET,117,130,3,2025-26
0022500994,2026-03-17,Regular Season,1610612752,NYK,1610612754,IND,136,110,3,2025-26
0022500995,2026-03-17,Regular Season,1610612749,MIL,1610612739,CLE,116,123,3,2025-26
0022500996,2026-03-17,Regular Season,1610612750,MIN,1610612756,PHX,116,104,3,2025-26
0022500997,2026-03-17,Regular Season,1610612743,DEN,1610612755,PHI,124,96,3,2025-26
0022500998,2026-03-17,Regular Season,1610612758,SAC,1610612759,SAS,104,132,3,2025-26
0022500651,2026-03-18,Regular Season,1610612763,MEM,1610612743,DEN,125,118,3,2025-26
0022500999,2026-03-18,Regular Season,1610612738,BOS,1610612744,GSW,120,99,3,2025-26
0022501000,2026-03-18,Regular Season,1610612751,BKN,1610612760,OKC,92,121,3,2025-26
0022501001,2026-03-18,Regular Season,1610612754,IND,1610612757,POR,119,127,3,2025-26
0022501002,2026-03-18,Regular Season,1610612741,CHI,1610612761,TOR,109,139,3,2025-26
0022501004,2026-03-18,Regular Season,1610612750,MIN,1610612762,UTA,147,111,3,2025-26
0022501005,2026-03-18,Regular Season,1610612740,NOP,1610612746,LAC,124,109,3,2025-26
0022501006,2026-03-18,Regular Season,1610612742,DAL,1610612737,ATL,120,135,3,2025-26
0022501007,2026-03-18,Regular Season,1610612745,HOU,1610612747,LAL,116,124,3,2025-26
0022501008,2026-03-19,Regular Season,1610612766,CHA,1610612753,ORL,130,111,3,2025-26
0022501009,2026-03-19,Regular Season,1610612764,WAS,1610612765,DET,95,117,3,2025-26
0022501010,2026-03-19,Regular Season,1610612748,MIA,1610612747,LAL,126,134,3,2025-26
0022501011,2026-03-19,Regular Season,1610612741,CHI,1610612739,CLE,110,115,3,2025-26
0022501012,2026-03-19,Regular Season,1610612740,NOP,1610612746,LAC,105,99,3,2025-26
0022501013,2026-03-19,Regular Season,1610612759,SAS,1610612756,PHX,101,100,3,2025-26
0022501014,2026-03-19,Regular Season,1610612762,UTA,1610612749,MIL,128,96,3,2025-26
0022501015,2026-03-19,Regular Season,1610612758,SAC,1610612755,PHI,118,139,3,2025-26
0022501016,2026-03-20,Regular Season,1610612751,BKN,1610612752,NYK,92,93,3,2025-26
0022501017,2026-03-20,Regular Season,1610612765,DET,1610612744,GSW,115,101,3,2025-26
0022501018,2026-03-20,Regular Season,1610612745,HOU,1610612737,ATL,117,95,3,2025-26
0022501019,2026-03-20,Regular Season,1610612763,MEM,1610612738,BOS,112,117,3,2025-26
0022501020,2026-03-20,Regular Season,1610612750,MIN,1610612757,POR,104,108,3,2025-26
0022501021,2026-03-20,Regular Season,1610612743,DEN,1610612761,TOR,121,115,3,2025-26
0022501022,2026-03-21,Regular Season,1610612764,WAS,1610612760,OKC,111,132,3,2025-26
0022501023,2026-03-21,Regular Season,1610612766,CHA,1610612763,MEM,124,101,3,2025-26
0022501024,2026-03-21,Regular Season,1610612753,ORL,1610612747,LAL,104,105,3,2025-26
0022501025,2026-03-21,Regular Season,1610612740,NOP,1610612739,CLE,106,111,3,2025-26
0022501026,2026-03-21,Regular Season,1610612737,ATL,1610612744,GSW,126,110,3,2025-26
0022501027,2026-03-21,Regular Season,1610612745,HOU,1610612748,MIA,123,122,3,2025-26
0022501028,2026-03-21,Regular Season,1610612759,SAS,1610612754,IND,134,119,3,2025-26
0022501029,2026-03-21,Regular Season,1610612742,DAL,1610612746,LAC,131,138,3,2025-26
0022501030,2026-03-21,Regular Season,1610612762,UTA,1610612755,PHI,116,126,3,2025-26
0022501031,2026-03-21,Regular Season,1610612756,PHX,1610612749,MIL,105,108,3,2025-26
0022501032,2026-03-22,Regular Season,1610612743,DEN,1610612757,POR,128,112,3,2025-26
0022501033,2026-03-22,Regular Season,1610612758,SAC,1610612751,BKN,126,122,3,2025-26
0022501034,2026-03-22,Regular Season,1610612752,NYK,1610612764,WAS,145,113,3,2025-26
0022501035,2026-03-22,Regular Season,1610612738,BOS,1610612750,MIN,92,102,3,2025-26
0022501036,2026-03-22,Regular Season,1610612756,PHX,1610612761,TOR,120,98,3,2025-26
0022501037,2026-03-23,Regular Season,1610612737,ATL,1610612763,MEM,146,107,3,2025-26
0022501038,2026-03-23,Regular Season,1610612765,DET,1610612747,LAL,113,110,3,2025-26
0022501039,2026-03-23,Regular Season,1610612753,ORL,1610612754,IND,126,128,3,2025-26
0022501040,2026-03-23,Regular Season,1610612755,PHI,1610612760,OKC,103,123,3,2025-26
0022501041,2026-03-23,Regular Season,1610612748,MIA,1610612759,SAS,111,136,3,2025-26
0022501042,2026-03-23,Regular Season,1610612741,CHI,1610612745,HOU,132,124,3,2025-26
0022501043,2026-03-23,Regular Season,1610612762,UTA,1610612761,TOR,127,143,3,2025-26
0022501044,2026-03-23,Regular Season,1610612742,DAL,1610612744,GSW,131,137,3,2025-26
0022501045,2026-03-23,Regular Season,1610612757,POR,1610612751,BKN,134,99,3,2025-26
0022501046,2026-03-23,Regular Season,1610612746,LAC,1610612749,MIL,129,96,3,2025-26
0022501047,2026-03-24,Regular Season,1610612766,CHA,1610612758,SAC,134,90,3,2025-26
0022501048,2026-03-24,Regular Season,1610612752,NYK,1610612740,NOP,121,116,3,2025-26
0022501049,2026-03-24,Regular Season,1610612739,CLE,1610612753,ORL,136,131,3,2025-26
0022501050,2026-03-24,Regular Season,1610612756,PHX,1610612743,DEN,123,125,3,2025-26
0022501051,2026-03-25,Regular Season,1610612765,DET,1610612737,ATL,129,130,3,2025-26
0022501052,2026-03-25,Regular Season,1610612754,IND,1610612747,LAL,130,137,3,2025-26
0022501053,2026-03-25,Regular Season,1610612755,PHI,1610612741,CHI,157,137,3,2025-26
0022501054,2026-03-25,Regular Season,1610612738,BOS,1610612760,OKC,119,109,3,2025-26
0022501055,2026-03-25,Regular Season,1610612739,CLE,1610612748,MIA,103,120,3,2025-26
0022501056,2026-03-25,Regular Season,1610612763,MEM,1610612759,SAS,98,123,3,2025-26
0022501057,2026-03-25,Regular Season,1610612762,UTA,1610612764,WAS,110,133,3,2025-26
0022501058,2026-03-25,Regular Season,1610612750,MIN,1610612745,HOU,110,108,3,2025-26
0022501059,2026-03-25,Regular Season,1610612743,DEN,1610612742,DAL,142,135,3,2025-26
0022501060,2026-03-25,Regular Season,1610612744,GSW,1610612751,BKN,109,106,3,2025-26
0022501061,2026-03-25,Regular Season,1610612757,POR,1610612749,MIL,130,99,3,2025-26
0022501062,2026-03-25,Regular Season,1610612746,LAC,1610612761,TOR,119,94,3,2025-26
0022501063,2026-03-26,Regular Season,1610612766,CHA,1610612752,NYK,114,103,3,2025-26
0022501064,2026-03-26,Regular Season,1610612765,DET,1610612740,NOP,129,108,3,2025-26
0022501065,2026-03-26,Regular Season,1610612753,ORL,1610612758,SAC,121,117,3,2025-26
0022501066,2026-03-27,Regular Season,1610612754,IND,1610612746,LAC,113,114,3,2025-26
0022501067,2026-03-27,Regular Season,1610612738,BOS,1610612737,ATL,109,102,3,2025-26
0022501068,2026-03-27,Regular Season,1610612739,CLE,1610612748,MIA,149,128,3,2025-26
0022501069,2026-03-27,Regular Season,1610612763,MEM,1610612745,HOU,109,119,3,2025-26
0022501070,2026-03-27,Regular Season,1610612760,OKC,1610612741,CHI,131,113,3,2025-26
0022501071,2026-03-27,Regular Season,1610612761,TOR,1610612740,NOP,119,106,3,2025-26
0022501072,2026-03-27,Regular Season,1610612743,DEN,1610612762,UTA,135,129,3,2025-26
0022501073,2026-03-27,Regular Season,1610612744,GSW,1610612764,WAS,131,126,3,2025-26
0022501074,2026-03-27,Regular Season,1610612757,POR,1610612742,DAL,93,100,3,2025-26
0022501075,2026-03-27,Regular Season,1610612747,LAL,1610612751,BKN,116,99,3,2025-26
0022501076,2026-03-28,Regular Season,1610612749,MIL,1610612759,SAS,95,127,3,2025-26
0022501077,2026-03-28,Regular Season,1610612766,CHA,1610612755,PHI,114,118,3,2025-26
0022501078,2026-03-28,Regular Season,1610612737,ATL,1610612758,SAC,123,113,3,2025-26
0022501079,2026-03-28,Regular Season,1610612763,MEM,1610612741,CHI,125,124,3,2025-26
0022501080,2026-03-28,Regular Season,1610612750,MIN,1610612765,DET,87,109,3,2025-26
0022501081,2026-03-28,Regular Season,1610612756,PHX,1610612762,UTA,134,109,3,2025-26
0022501082,2026-03-29,Regular Season,1610612749,MIL,1610612746,LAC,113,127,3,2025-26
0022501083,2026-03-29,Regular Season,1610612754,IND,1610612748,MIA,135,118,3,2025-26
0022501084,2026-03-29,Regular Season,1610612751,BKN,1610612758,SAC,116,99,3,2025-26
0022501085,2026-03-29,Regular Season,1610612766,CHA,1610612738,BOS,99,114,3,2025-26
0022501086,2026-03-29,Regular Season,1610612761,TOR,1610612753,ORL,139,87,3,2025-26
0022501087,2026-03-29,Regular Season,1610612757,POR,1610612764,WAS,123,88,3,2025-26
0022501088,2026-03-29,Regular Season,1610612740,NOP,1610612745,HOU,102,134,3,2025-26
0022501089,2026-03-29,Regular Season,1610612760,OKC,1610612752,NYK,111,100,3,2025-26
0022501090,2026-03-29,Regular Season,1610612743,DEN,1610612744,GSW,116,93,3,2025-26
0022501091,2026-03-30,Regular Season,1610612748,MIA,1610612755,PHI,119,109,3,2025-26
0022501092,2026-03-30,Regular Season,1610612737,ATL,1610612738,BOS,112,102,3,2025-26
0022501093,2026-03-30,Regular Season,1610612763,MEM,1610612756,PHX,105,131,3,2025-26
0022501094,2026-03-30,Regular Season,1610612759,SAS,1610612741,CHI,129,114,3,2025-26
0022501095,2026-03-30,Regular Season,1610612742,DAL,1610612750,MIN,94,124,3,2025-26
0022501096,2026-03-30,Regular Season,1610612762,UTA,1610612739,CLE,113,122,3,2025-26
0022501097,2026-03-30,Regular Season,1610612760,OKC,1610612765,DET,114,110,3,2025-26
0022501098,2026-03-30,Regular Season,1610612747,LAL,1610612764,WAS,120,101,3,2025-26
0022500652,2026-03-31,Regular Season,1610612749,MIL,1610612742,DAL,123,99,3,2025-26
0022501099,2026-03-31,Regular Season,1610612753,ORL,1610612756,PHX,115,111,3,2025-26
0022501100,2026-03-31,Regular Season,1610612751,BKN,1610612766,CHA,86,117,3,2025-26
0022501101,2026-03-31,Regular Season,1610612765,DET,1610612761,TOR,127,116,3,2025-26
0022501102,2026-03-31,Regular Season,1610612745,HOU,1610612752,NYK,111,94,3,2025-26
0022501103,2026-03-31,Regular Season,1610612747,LAL,1610612739,CLE,127,113,3,2025-26
0022501104,2026-03-31,Regular Season,1610612746,LAC,1610612757,POR,104,114,3,2025-26
0022501003,2026-04-01,Regular Season,1610612763,MEM,1610612752,NYK,119,130,3,2025-26
0022501105,2026-04-01,Regular Season,1610612764,WAS,1610612755,PHI,131,153,3,2025-26
0022501106,2026-04-01,Regular Season,1610612748,MIA,1610612738,BOS,129,147,3,2025-26
0022501107,2026-04-01,Regular Season,1610612753,ORL,1610612737,ATL,101,130,3,2025-26
0022501108,2026-04-01,Regular Season,1610612761,TOR,1610612758,SAC,115,123,3,2025-26
0022501109,2026-04-01,Regular Season,1610612741,CHI,1610612754,IND,126,145,3,2025-26
0022501110,2026-04-01,Regular Season,1610612745,HOU,1610612749,MIL,119,113,3,2025-26
0022501112,2026-04-01,Regular Season,1610612762,UTA,1610612743,DEN,117,130,3,2025-26
0022501113,2026-04-01,Regular Season,1610612744,GSW,1610612759,SAS,113,127,3,2025-26
0022501114,2026-04-02,Regular Season,1610612766,CHA,1610612756,PHX,127,107,3,2025-26
0022501115,2026-04-02,Regular Season,1610612765,DET,1610612750,MIN,113,108,3,2025-26
0022501116,2026-04-02,Regular Season,1610612760,OKC,1610612747,LAL,139,96,3,2025-26
0022501117,2026-04-02,Regular Season,1610612744,GSW,1610612739,CLE,111,118,3,2025-26
0022501118,2026-04-02,Regular Season,1610612757,POR,1610612740,NOP,118,106,3,2025-26
0022501119,2026-04-02,Regular Season,1610612746,LAC,1610612759,SAS,99,118,3,2025-26
0022501120,2026-04-03,Regular Season,1610612766,CHA,1610612754,IND,129,108,3,2025-26
0022501121,2026-04-03,Regular Season,1610612755,PHI,1610612750,MIN,115,103,3,2025-26
0022501122,2026-04-03,Regular Season,1610612751,BKN,1610612737,ATL,107,141,3,2025-26
0022501123,2026-04-03,Regular Season,1610612752,NYK,1610612741,CHI,136,96,3,2025-26
0022501124,2026-04-03,Regular Season,1610612745,HOU,1610612762,UTA,140,106,3,2025-26
0022501125,2026-04-03,Regular Season,1610612763,MEM,1610612761,TOR,96,128,3,2025-26
0022501126,2026-04-03,Regular Season,1610612749,MIL,1610612738,BOS,101,133,3,2025-26
0022501127,2026-04-03,Regular Season,1610612742,DAL,1610612753,ORL,127,138,3,2025-26
0022501128,2026-04-03,Regular Season,1610612758,SAC,1610612740,NOP,117,113,3,2025-26
0022501129,2026-04-04,Regular Season,1610612748,MIA,1610612764,WAS,152,136,3,2025-26
0022501130,2026-04-04,Regular Season,1610612743,DEN,1610612759,SAS,136,134,3,2025-26
0022501131,2026-04-04,Regular Season,1610612755,PHI,1610612765,DET,93,116,3,2025-26
0022501132,2026-04-05,Regular Season,1610612738,BOS,1610612761,TOR,115,101,3,2025-26
0022501133,2026-04-05,Regular Season,1610612751,BKN,1610612764,WAS,121,115,3,2025-26
0022501134,2026-04-05,Regular Season,1610612741,CHI,1610612756,PHX,110,120,3,2025-26
0022501135,2026-04-05,Regular Season,1610612749,MIL,1610612763,MEM,131,115,3,2025-26
0022501136,2026-04-05,Regular Season,1610612739,CLE,1610612754,IND,117,108,3,2025-26
0022501137,2026-04-05,Regular Season,1610612750,MIN,1610612766,CHA,108,122,3,2025-26
0022501138,2026-04-05,Regular Season,1610612740,NOP,1610612753,ORL,108,112,3,2025-26
0022501139,2026-04-05,Regular Season,1610612760,OKC,1610612762,UTA,146,111,3,2025-26
0022501140,2026-04-05,Regular Season,1610612742,DAL,1610612747,LAL,134,128,3,2025-26
0022501141,2026-04-05,Regular Season,1610612758,SAC,1610612746,LAC,109,138,3,2025-26
0022501142,2026-04-05,Regular Season,1610612744,GSW,1610612745,HOU,116,117,3,2025-26
0022501143,2026-04-06,Regular Season,1610612737,ATL,1610612752,NYK,105,108,3,2025-26
0022501144,2026-04-06,Regular Season,1610612753,ORL,1610612765,DET,123,107,3,2025-26
0022501145,2026-04-06,Regular Season,1610612763,MEM,1610612739,CLE,126,142,3,2025-26
0022501146,2026-04-06,Regular Season,1610612759,SAS,1610612755,PHI,115,102,3,2025-26
0022501147,2026-04-06,Regular Season,1610612743,DEN,1610612757,POR,137,132,3,2025-26
0022501148,2026-04-07,Regular Season,1610612764,WAS,1610612741,CHI,98,129,3,2025-26
0022501149,2026-04-07,Regular Season,1610612738,BOS,1610612766,CHA,113,102,3,2025-26
0022501150,2026-04-07,Regular Season,1610612751,BKN,1610612749,MIL,96,90,3,2025-26
0022501151,2026-04-07,Regular Season,1610612761,TOR,1610612748,MIA,121,95,3,2025-26
0022501152,2026-04-07,Regular Season,1610612754,IND,1610612750,MIN,104,124,3,2025-26
0022501153,2026-04-07,Regular Season,1610612740,NOP,1610612762,UTA,156,137,3,2025-26
0022501154,2026-04-07,Regular Season,1610612744,GSW,1610612758,SAC,110,105,3,2025-26
0022501155,2026-04-07,Regular Season,1610612747,LAL,1610612760,OKC,87,123,3,2025-26
0022501156,2026-04-07,Regular Season,1610612746,LAC,1610612742,DAL,116,103,3,2025-26
0022501157,2026-04-07,Regular Season,1610612756,PHX,1610612745,HOU,105,119,3,2025-26
0022501158,2026-04-08,Regular Season,1610612739,CLE,1610612737,ATL,122,116,3,2025-26
0022501159,2026-04-08,Regular Season,1610612753,ORL,1610612750,MIN,132,120,3,2025-26
0022501160,2026-04-08,Regular Season,1610612765,DET,1610612749,MIL,137,111,3,2025-26
0022501161,2026-04-08,Regular Season,1610612759,SAS,1610612757,POR,112,101,3,2025-26
0022501162,2026-04-08,Regular Season,1610612743,DEN,1610612763,MEM,136,119,3,2025-26
0022501163,2026-04-08,Regular Season,1610612746,LAC,1610612760,OKC,110,128,3,2025-26
0022501164,2026-04-08,Regular Season,1610612756,PHX,1610612742,DAL,112,107,3,2025-26
0022501165,2026-04-09,Regular Season,1610612761,TOR,1610612748,MIA,128,114,3,2025-26
0022501166,2026-04-09,Regular Season,1610612764,WAS,1610612741,CHI,108,119,3,2025-26
0022501167,2026-04-09,Regular Season,1610612751,BKN,1610612754,IND,94,123,3,2025-26
0022501168,2026-04-09,Regular Season,1610612752,NYK,1610612738,BOS,112,106,3,2025-26
0022501169,2026-04-09,Regular Season,1610612745,HOU,1610612755,PHI,113,102,3,2025-26
0022501170,2026-04-09,Regular Season,1610612744,GSW,1610612747,LAL,103,119,3,2025-26
0022501171,2026-04-10,Regular Season,1610612766,CHA,1610612765,DET,100,118,3,2025-26
0022501172,2026-04-10,Regular Season,1610612764,WAS,1610612748,MIA,117,140,3,2025-26
0022501173,2026-04-10,Regular Season,1610612737,ATL,1610612739,CLE,124,102,3,2025-26
0022501174,2026-04-10,Regular Season,1610612738,BOS,1610612740,NOP,144,118,3,2025-26
0022501175,2026-04-10,Regular Season,1610612754,IND,1610612755,PHI,94,105,3,2025-26
0022501176,2026-04-10,Regular Season,1610612752,NYK,1610612761,TOR,112,95,3,2025-26
0022501177,2026-04-10,Regular Season,1610612741,CHI,1610612753,ORL,103,127,3,2025-26
0022501178,2026-04-10,Regular Season,1610612745,HOU,1610612750,MIN,132,136,3,2025-26
0022501179,2026-04-10,Regular Season,1610612749,MIL,1610612751,BKN,125,108,3,2025-26
0022501180,2026-04-10,Regular Season,1610612759,SAS,1610612742,DAL,139,120,3,2025-26
0022501181,2026-04-10,Regular Season,1610612762,UTA,1610612763,MEM,147,101,3,2025-26
0022501182,2026-04-10,Regular Season,1610612743,DEN,1610612760,OKC,127,107,3,2025-26
0022501183,2026-04-10,Regular Season,1610612757,POR,1610612746,LAC,116,97,3,2025-26
0022501184,2026-04-10,Regular Season,1610612758,SAC,1610612744,GSW,124,118,3,2025-26
0022501185,2026-04-10,Regular Season,1610612747,LAL,1610612756,PHX,101,73,3,2025-26
0022501186,2026-04-12,Regular Season,1610612738,BOS,1610612753,ORL,113,108,3,2025-26
0022501187,2026-04-12,Regular Season,1610612739,CLE,1610612764,WAS,130,117,3,2025-26
0022501188,2026-04-12,Regular Season,1610612754,IND,1610612765,DET,121,133,3,2025-26
0022501189,2026-04-12,Regular Season,1610612748,MIA,1610612737,ATL,143,117,3,2025-26
0022501190,2026-04-12,Regular Season,1610612752,NYK,1610612766,CHA,96,110,3,2025-26
0022501191,2026-04-12,Regular Season,1610612755,PHI,1610612749,MIL,126,106,3,2025-26
0022501192,2026-04-12,Regular Season,1610612761,TOR,1610612751,BKN,136,101,3,2025-26
0022501193,2026-04-12,Regular Season,1610612742,DAL,1610612741,CHI,149,128,3,2025-26
0022501194,2026-04-12,Regular Season,1610612745,HOU,1610612763,MEM,132,101,3,2025-26
0022501195,2026-04-12,Regular Season,1610612750,MIN,1610612740,NOP,132,126,3,2025-26
0022501196,2026-04-12,Regular Season,1610612760,OKC,1610612756,PHX,103,135,3,2025-26
0022501197,2026-04-12,Regular Season,1610612759,SAS,1610612743,DEN,118,128,3,2025-26
0022501198,2026-04-12,Regular Season,1610612747,LAL,1610612762,UTA,131,107,3,2025-26
0022501199,2026-04-12,Regular Season,1610612746,LAC,1610612744,GSW,115,110,3,2025-26
0022501200,2026-04-12,Regular Season,1610612757,POR,1610612758,SAC,122,110,3,2025-26
0052500111,2026-04-14,Play-In,1610612766,CHA,1610612748,MIA,127,126,3,2025-26
0052500121,2026-04-14,Play-In,1610612756,PHX,1610612757,POR,110,114,3,2025-26
0052500101,2026-04-15,Play-In,1610612755,PHI,1610612753,ORL,109,97,3,2025-26
0052500131,2026-04-15,Play-In,1610612746,LAC,1610612744,GSW,121,126,3,2025-26
0052500201,2026-04-17,Play-In,1610612753,ORL,1610612766,CHA,121,90,3,2025-26
0052500211,2026-04-17,Play-In,1610612756,PHX,1610612744,GSW,111,96,3,2025-26
0042500121,2026-04-18,Playoffs,1610612752,NYK,1610612737,ATL,113,102,3,2025-26
0042500131,2026-04-18,Playoffs,1610612739,CLE,1610612761,TOR,126,113,3,2025-26
0042500161,2026-04-18,Playoffs,1610612743,DEN,1610612750,MIN,116,105,3,2025-26
0042500171,2026-04-18,Playoffs,1610612747,LAL,1610612745,HOU,107,98,3,2025-26
